metro_2_2;1;-154380_0;335;1445;3;metro
metro_2_2;1;-154188_0;335;1445;3;metro
metro_2_2;1;-154200_0;335;1445;3;metro
metro_2_2;1;-154204_0;335;1445;3;metro
metro_2_2;1;-154212_0;335;1445;3;metro
metro_2_2;1;-154234_0;335;1445;3;metro
metro_2_2;1;-154242_0;335;1445;3;metro
metro_2_2;1;-154610_0;335;1445;3;metro
metro_2_2;1;-154250_0;335;1445;3;metro
metro_2_2;1;-154266_0;335;1445;3;metro
metro_2_2;1;-154274_0;335;1445;3;metro
metro_2_2;1;-154282_0;335;1445;3;metro
metro_2_2;1;-154294_0;335;1445;3;metro
metro_2_2;1;-154298_0;335;1445;3;metro
metro_2_2;1;-154310_0;335;1445;3;metro
metro_2_2;1;-154314_0;335;1445;3;metro
metro_2_2;1;-154322_0;335;1445;3;metro
metro_2_2;1;-154330_0;335;1445;3;metro
metro_3_1;1;-154332_0;342;1450;3;metro
metro_3_1;1;-154338_0;342;1450;3;metro
metro_3_1;1;-154352_0;342;1450;3;metro
metro_3_1;1;-154360_0;342;1450;3;metro
metro_3_1;1;-154364_0;342;1450;3;metro
metro_3_1;1;-154378_0;342;1450;3;metro
metro_3_1;1;-154384_0;342;1450;3;metro
metro_3_1;1;-154398_0;342;1450;3;metro
metro_3_1;1;-154404_0;342;1450;3;metro
metro_3_1;1;-154642_0;342;1450;3;metro
metro_3_2;1;-154226_0;342;1450;3;metro
metro_3_2;1;-154400_0;342;1450;3;metro
metro_3_2;1;-154392_0;342;1450;3;metro
metro_3_2;1;-154388_0;342;1450;3;metro
metro_3_2;1;-154370_0;342;1450;3;metro
metro_3_2;1;-154366_0;342;1450;3;metro
metro_3_2;1;-154354_0;342;1450;3;metro
metro_3_2;1;-154346_0;342;1450;3;metro
metro_3_2;1;-154340_0;342;1450;3;metro
metro_3_2;1;-154334_0;342;1450;3;metro
metro_4_1;1;-154262_0;348;1455;3;metro
metro_4_1;1;-154462_0;348;1455;3;metro
metro_4_1;1;-154452_0;348;1455;3;metro
metro_4_1;1;-154440_0;348;1455;3;metro
metro_4_1;1;-154432_0;348;1455;3;metro
metro_4_1;1;-154428_0;348;1455;3;metro
metro_4_1;1;-154420_0;348;1455;3;metro
metro_4_1;1;-154412_0;348;1455;3;metro
metro_4_2;1;-154414_0;343;1450;3;metro
metro_4_2;1;-154418_0;343;1450;3;metro
metro_4_2;1;-154426_0;343;1450;3;metro
metro_4_2;1;-154438_0;343;1450;3;metro
metro_4_2;1;-154446_0;343;1450;3;metro
metro_4_2;1;-154450_0;343;1450;3;metro
metro_4_2;1;-154456_0;343;1450;3;metro
metro_4_2;1;-154260_0;343;1450;3;metro
metro_5_1;1;-154528_0;343;1450;3;metro
metro_5_1;1;-154540_0;343;1450;3;metro
metro_5_1;1;-154530_0;343;1450;3;metro
metro_5_1;1;-154520_0;343;1450;3;metro
metro_5_1;1;-154516_0;343;1450;3;metro
metro_5_1;1;-154506_0;343;1450;3;metro
metro_5_1;1;-154256_0;343;1450;3;metro
metro_5_1;1;-154500_0;343;1450;3;metro
metro_5_1;1;-154484_0;343;1450;3;metro
metro_5_1;1;-154480_0;343;1450;3;metro
metro_5_1;1;-154468_0;343;1450;3;metro
metro_5_1;1;-154466_0;343;1450;3;metro
metro_5_2;1;-154464_0;343;1450;3;metro
metro_5_2;1;-154474_0;343;1450;3;metro
metro_5_2;1;-154478_0;343;1450;3;metro
metro_5_2;1;-154490_0;343;1450;3;metro
metro_5_2;1;-154494_0;343;1450;3;metro
metro_5_2;1;-154254_0;343;1450;3;metro
metro_5_2;1;-154504_0;343;1450;3;metro
metro_5_2;1;-154512_0;343;1450;3;metro
metro_5_2;1;-154526_0;343;1450;3;metro
metro_5_2;1;-154532_0;343;1450;3;metro
metro_5_2;1;-154538_0;343;1450;3;metro
metro_5_2;1;-154544_0;343;1450;3;metro
